,theta2,theta3,theta1,theta4
827,129.92285714285714,306.4485714285714,242.7292857142857,195.625
828,129.92285714285714,306.4485714285714,242.7292857142857,195.625
829,129.92285714285714,306.4485714285714,242.7292857142857,195.625
830,129.92214285714286,306.4485714285714,242.7292857142857,195.625
831,129.92285714285714,306.4485714285714,242.7292857142857,195.625
832,129.92214285714286,306.4485714285714,242.7292857142857,195.625
833,129.92285714285714,306.4485714285714,242.7292857142857,195.625
834,129.92285714285714,306.4485714285714,242.7292857142857,195.625
835,129.92214285714286,306.4485714285714,242.7292857142857,195.625
836,129.92285714285714,306.4485714285714,242.7292857142857,195.625
837,129.92285714285714,306.4485714285714,242.7292857142857,195.625
838,129.92285714285714,306.4485714285714,242.7292857142857,195.625
839,129.92285714285714,306.4485714285714,242.7292857142857,195.625
840,129.92214285714286,306.4485714285714,242.7292857142857,195.625
841,129.92214285714286,306.4485714285714,242.7292857142857,195.625
842,129.92214285714286,306.4485714285714,242.7292857142857,195.625
843,129.92285714285714,306.4485714285714,242.7292857142857,195.625
844,129.92214285714286,306.4485714285714,242.7292857142857,195.625
845,129.92214285714286,306.4485714285714,242.7292857142857,195.625
846,129.92214285714286,306.4485714285714,242.72857142857143,195.625
847,129.92214285714286,306.4485714285714,242.72857142857143,195.625
848,129.92214285714286,306.4485714285714,242.7292857142857,195.625
849,129.92214285714286,306.4485714285714,242.7292857142857,195.625
850,129.92214285714286,306.4485714285714,242.7292857142857,195.625
851,129.92214285714286,306.4485714285714,242.7292857142857,195.625
852,129.92214285714286,306.4485714285714,242.7292857142857,195.625
853,129.92214285714286,306.4485714285714,242.7292857142857,195.625
854,129.92285714285714,306.4485714285714,242.7292857142857,195.625
855,129.92214285714286,306.4485714285714,242.7292857142857,195.625
856,129.92214285714286,306.4485714285714,242.7292857142857,195.625
857,129.92214285714286,306.4485714285714,242.7292857142857,195.625
858,129.92214285714286,306.4485714285714,242.7292857142857,195.625
859,129.92214285714286,306.4485714285714,242.7292857142857,195.625
860,129.92214285714286,306.4485714285714,242.7292857142857,195.625
861,129.92214285714286,306.4485714285714,242.7292857142857,195.625
862,129.92214285714286,306.4485714285714,242.7292857142857,195.625
863,129.92214285714286,306.4485714285714,242.7292857142857,195.625
864,129.92214285714286,306.4485714285714,242.7292857142857,195.625
865,129.92214285714286,306.4485714285714,242.7292857142857,195.625
866,129.92214285714286,306.4485714285714,242.7292857142857,195.625
867,129.92214285714286,306.4485714285714,242.7292857142857,195.625
868,129.92214285714286,306.4485714285714,242.7292857142857,195.625
869,129.92214285714286,306.4485714285714,242.7292857142857,195.625
870,129.92214285714286,306.4485714285714,242.7292857142857,195.625
871,129.92214285714286,306.4485714285714,242.7292857142857,195.625
872,129.92214285714286,306.4485714285714,242.7292857142857,195.625
873,129.92214285714286,306.4485714285714,242.7292857142857,195.625
874,129.92214285714286,306.4485714285714,242.7292857142857,195.625
875,129.92214285714286,306.4485714285714,242.7292857142857,195.625
876,129.92214285714286,306.4485714285714,242.72857142857143,195.625
877,129.92214285714286,306.4485714285714,242.7292857142857,195.625
878,129.92214285714286,306.4485714285714,242.7292857142857,195.625
879,129.92214285714286,306.4485714285714,242.7292857142857,195.625
880,129.92214285714286,306.4485714285714,242.7292857142857,195.625
881,129.92214285714286,306.4485714285714,242.7292857142857,195.625
882,129.92214285714286,306.4485714285714,242.7292857142857,195.625
883,129.92214285714286,306.4485714285714,242.7292857142857,195.625
884,129.92214285714286,306.4485714285714,242.72857142857143,195.625
885,129.92214285714286,306.4485714285714,242.7292857142857,195.625
886,129.92214285714286,306.4485714285714,242.7292857142857,195.625
887,129.92214285714286,306.4485714285714,242.7292857142857,195.625
888,129.92214285714286,306.4485714285714,242.7292857142857,195.625
889,129.92214285714286,306.4485714285714,242.7292857142857,195.625
890,129.92214285714286,306.4485714285714,242.7292857142857,195.625
891,129.92214285714286,306.4485714285714,242.7292857142857,195.625
892,129.92214285714286,306.4485714285714,242.72857142857143,195.625
893,129.92214285714286,306.4485714285714,242.72857142857143,195.625
894,129.92214285714286,306.4485714285714,242.7292857142857,195.625
895,129.92214285714286,306.4485714285714,242.72857142857143,195.625
896,129.92214285714286,306.4485714285714,242.7292857142857,195.625
897,129.92214285714286,306.4485714285714,242.7292857142857,195.625
898,129.92214285714286,306.4485714285714,242.7292857142857,195.625
899,129.92214285714286,306.4485714285714,242.7292857142857,195.625
900,129.92214285714286,306.4485714285714,242.72857142857143,195.625
901,129.92214285714286,306.4485714285714,242.7292857142857,195.625
902,129.92214285714286,306.4485714285714,242.72857142857143,195.625
903,129.92214285714286,306.4485714285714,242.72857142857143,195.625
904,129.92214285714286,306.4485714285714,242.7292857142857,195.625
905,129.92214285714286,306.4485714285714,242.72857142857143,195.625
906,129.92214285714286,306.4485714285714,242.72857142857143,195.625
907,129.92214285714286,306.4485714285714,242.7292857142857,195.625
908,129.92214285714286,306.4485714285714,242.7292857142857,195.625
909,129.92214285714286,306.4485714285714,242.72857142857143,195.625
910,129.92214285714286,306.4485714285714,242.72857142857143,195.625
911,129.92214285714286,306.4485714285714,242.7292857142857,195.625
912,129.92214285714286,306.4485714285714,242.7292857142857,195.625
913,129.92214285714286,306.4485714285714,242.7292857142857,195.625
914,129.92214285714286,306.4485714285714,242.7292857142857,195.625
915,129.92214285714286,306.4485714285714,242.7292857142857,195.625
916,129.92214285714286,306.4485714285714,242.7292857142857,195.6257142857143
917,129.92214285714286,306.4485714285714,242.7292857142857,195.625
918,129.92214285714286,306.4485714285714,242.7292857142857,195.625
919,129.92214285714286,306.4485714285714,242.7292857142857,195.625
920,129.92214285714286,306.4485714285714,242.7292857142857,195.625
921,129.92214285714286,306.4485714285714,242.7292857142857,195.625
922,129.92214285714286,306.4485714285714,242.7292857142857,195.625
923,129.92214285714286,306.4485714285714,242.7292857142857,195.625
924,129.92214285714286,306.4485714285714,242.72857142857143,195.625
925,129.92214285714286,306.4485714285714,242.72857142857143,195.625
926,129.92214285714286,306.4485714285714,242.7292857142857,195.6257142857143
927,129.92214285714286,306.4485714285714,242.7292857142857,195.625
928,129.92214285714286,306.4485714285714,242.7292857142857,195.625
929,129.92214285714286,306.4485714285714,242.7292857142857,195.625
930,129.92214285714286,306.4485714285714,242.7292857142857,195.625
931,129.92214285714286,306.4485714285714,242.7292857142857,195.625
932,129.92214285714286,306.4485714285714,242.7292857142857,195.625
933,129.92214285714286,306.4485714285714,242.7292857142857,195.625
934,129.92214285714286,306.4485714285714,242.7292857142857,195.625
935,129.92214285714286,306.4485714285714,242.7292857142857,195.625
936,129.92214285714286,306.4485714285714,242.7292857142857,195.625
937,129.92214285714286,306.4485714285714,242.7292857142857,195.625
938,129.92214285714286,306.4485714285714,242.7292857142857,195.625
939,129.92214285714286,306.4485714285714,242.7292857142857,195.625
940,129.92214285714286,306.4485714285714,242.7292857142857,195.625
941,129.92214285714286,306.4485714285714,242.7292857142857,195.625
942,129.92214285714286,306.4485714285714,242.7292857142857,195.625
943,129.92214285714286,306.4485714285714,242.7292857142857,195.625
944,129.92214285714286,306.4485714285714,242.7292857142857,195.625
945,129.92214285714286,306.4485714285714,242.7292857142857,195.625
946,129.92214285714286,306.4485714285714,242.7292857142857,195.625
947,129.92214285714286,306.4485714285714,242.7292857142857,195.625
948,129.92214285714286,306.4485714285714,242.7292857142857,195.625
949,129.92214285714286,306.4485714285714,242.7292857142857,195.625
950,129.92214285714286,306.4485714285714,242.7292857142857,195.625
951,129.92214285714286,306.4485714285714,242.7292857142857,195.625
952,129.92214285714286,306.4485714285714,242.7292857142857,195.625
953,129.92214285714286,306.4485714285714,242.7292857142857,195.625
954,129.92214285714286,306.4485714285714,242.7292857142857,195.625
955,129.92214285714286,306.4485714285714,242.7292857142857,195.625
956,129.92214285714286,306.4485714285714,242.7292857142857,195.625
957,129.92214285714286,306.4485714285714,242.7292857142857,195.625
958,129.92214285714286,306.4485714285714,242.7292857142857,195.625
959,129.92214285714286,306.4485714285714,242.7292857142857,195.625
960,129.92214285714286,306.4485714285714,242.7292857142857,195.625
961,129.92214285714286,306.4485714285714,242.7292857142857,195.625
962,129.92214285714286,306.4485714285714,242.7292857142857,195.625
963,129.92214285714286,306.4485714285714,242.7292857142857,195.625
964,129.92214285714286,306.4485714285714,242.7292857142857,195.625
965,129.92214285714286,306.4485714285714,242.7292857142857,195.625
966,129.92214285714286,306.4485714285714,242.7292857142857,195.625
967,129.92214285714286,306.4485714285714,242.7292857142857,195.625
968,129.92214285714286,306.4485714285714,242.7292857142857,195.625
969,129.92214285714286,306.4485714285714,242.7292857142857,195.625
970,129.92214285714286,306.4485714285714,242.7292857142857,195.625
971,129.92214285714286,306.4485714285714,242.7292857142857,195.625
972,129.92214285714286,306.4485714285714,242.7292857142857,195.625
973,129.92214285714286,306.4485714285714,242.7292857142857,195.625
974,129.92214285714286,306.4485714285714,242.7292857142857,195.625
975,129.92214285714286,306.4485714285714,242.7292857142857,195.625
976,129.92214285714286,306.4485714285714,242.7292857142857,195.625
977,129.92214285714286,306.4485714285714,242.7292857142857,195.625
978,129.92214285714286,306.4485714285714,242.7292857142857,195.625
979,129.92214285714286,306.4485714285714,242.7292857142857,195.625
980,129.92214285714286,306.4485714285714,242.7292857142857,195.625
981,129.92214285714286,306.4485714285714,242.72857142857143,195.625
982,129.92214285714286,306.4485714285714,242.72857142857143,195.625
983,129.92214285714286,306.4485714285714,242.7292857142857,195.625
984,129.92214285714286,306.4485714285714,242.7292857142857,195.625
985,129.92214285714286,306.4485714285714,242.7292857142857,195.625
986,129.92214285714286,306.4485714285714,242.7292857142857,195.625
987,129.92214285714286,306.4485714285714,242.7292857142857,195.625
988,129.92214285714286,306.4485714285714,242.7292857142857,195.625
989,129.92214285714286,306.4485714285714,242.7292857142857,195.625
990,129.92214285714286,306.4485714285714,242.7292857142857,195.625
991,129.92214285714286,306.4485714285714,242.7292857142857,195.625
992,129.92214285714286,306.4485714285714,242.7292857142857,195.625
993,129.92214285714286,306.4485714285714,242.7292857142857,195.625
994,129.92214285714286,306.4485714285714,242.7292857142857,195.625
995,129.92214285714286,306.4485714285714,242.7292857142857,195.625
996,129.92214285714286,306.4485714285714,242.7292857142857,195.625
997,129.92214285714286,306.4485714285714,242.7292857142857,195.625
998,129.92214285714286,306.4485714285714,242.7292857142857,195.625
999,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1000,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1001,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1002,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1003,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1004,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1005,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1006,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1007,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1008,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1009,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1010,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1011,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1012,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1013,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1014,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1015,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1016,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1017,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1018,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1019,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1020,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1021,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1022,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1023,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1024,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1025,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1026,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1027,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1028,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1029,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1030,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1031,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1032,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1033,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1034,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1035,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1036,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1037,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1038,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1039,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1040,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1041,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1042,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1043,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1044,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1045,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1046,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1047,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1048,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1049,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1050,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1051,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1052,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1053,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1054,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1055,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1056,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1057,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1058,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1059,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1060,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1061,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1062,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1063,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1064,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1065,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1066,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1067,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1068,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1069,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1070,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1071,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1072,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1073,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1074,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1075,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1076,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1077,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1078,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1079,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1080,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1081,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1082,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1083,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1084,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1085,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1086,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1087,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1088,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1089,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1090,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1091,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1092,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1093,129.92214285714286,306.4478571428572,242.72857142857143,195.625
1094,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1095,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1096,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1097,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1098,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1099,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1100,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1101,129.92214285714286,306.44928571428574,242.7292857142857,195.625
1102,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1103,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1104,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1105,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1106,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1107,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1108,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1109,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1110,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1111,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1112,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1113,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1114,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1115,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1116,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1117,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1118,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1119,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1120,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1121,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1122,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1123,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1124,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1125,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1126,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1127,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1128,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1129,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1130,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1131,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1132,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1133,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1134,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1135,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1136,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1137,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1138,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1139,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1140,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1141,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1142,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1143,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1144,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1145,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1146,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1147,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1148,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1149,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1150,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1151,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1152,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1153,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1154,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1155,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1156,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1157,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1158,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1159,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1160,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1161,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1162,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1163,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1164,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1165,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1166,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1167,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1168,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1169,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1170,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1171,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1172,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1173,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1174,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1175,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1176,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1177,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1178,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1179,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1180,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1181,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1182,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1183,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1184,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1185,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1186,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1187,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1188,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1189,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1190,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1191,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1192,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1193,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1194,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1195,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1196,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1197,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1198,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1199,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1200,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1201,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1202,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1203,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1204,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1205,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1206,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1207,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1208,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1209,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1210,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1211,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1212,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1213,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1214,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1215,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1216,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1217,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1218,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1219,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1220,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1221,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1222,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1223,129.92214285714286,306.4485714285714,242.7292857142857,195.625
1224,129.92214285714286,306.4485714285714,242.72857142857143,195.625
1225,129.9207142857143,306.44928571428574,242.73,195.6242857142857
1226,129.91785714285714,306.45142857142855,242.73214285714286,195.62214285714285
1227,129.91571428571427,306.4542857142857,242.73499999999999,195.61928571428572
1228,129.91214285714287,306.4578571428571,242.73785714285714,195.6157142857143
1229,129.90785714285715,306.4614285714286,242.74214285714285,195.61214285714286
1230,129.90357142857144,306.46571428571434,242.74571428571429,195.60714285714286
1231,129.895,306.47499999999997,242.75357142857143,195.6
1232,129.89000000000001,306.4792857142857,242.75857142857143,195.59428571428572
1233,129.88142857142856,306.4871428571428,242.76571428571427,195.58571428571426
1234,129.87,306.4992857142857,242.77714285714288,195.5742857142857
1235,129.86214285714286,306.5078571428571,242.785,195.56571428571428
1236,129.8557142857143,306.5142857142857,242.7907142857143,195.55857142857144
1237,129.84071428571428,306.5285714285714,242.80357142857142,195.5442857142857
1238,129.82999999999998,306.54,242.815,195.53214285714284
1239,129.815,306.55,242.82928571428573,195.52142857142857
1240,129.77714285714288,306.5857142857143,242.86999999999998,195.48142857142855
1241,129.77285714285713,306.59071428571434,242.86999999999998,195.48142857142855
1242,129.76642857142858,306.59999999999997,242.86999999999998,195.475
1243,129.7392857142857,306.6221428571429,242.9042857142857,195.44642857142858
1244,129.7342857142857,306.6257142857143,242.9042857142857,195.44642857142858
1245,129.71,306.6492857142857,242.93357142857144,195.4192857142857
1246,129.68285714285713,306.68,242.9592857142857,195.3892857142857
1247,129.66071428571428,306.6985714285714,242.9807142857143,195.37071428571429
1248,129.6492857142857,306.7128571428571,242.9907142857143,195.35642857142855
1249,129.62642857142856,306.73214285714283,243.01571428571427,195.33285714285714
1250,129.60214285714287,306.76071428571424,243.0407142857143,195.31214285714285
1251,129.5742857142857,306.78785714285715,243.07357142857146,195.2792857142857
1252,129.55,306.8107142857143,243.09,195.26214285714286
1253,129.52285714285713,306.835,243.11714285714285,195.23499999999999
1254,129.48714285714286,306.8721428571429,243.14928571428572,195.20071428571427
1255,129.45928571428573,306.8985714285714,243.17785714285714,195.17499999999998
1256,129.42214285714286,306.9335714285714,243.20857142857145,195.1357142857143
1257,129.40285714285716,306.95142857142855,243.23142857142855,195.1142857142857
1258,129.36642857142857,306.99071428571426,243.26571428571427,195.08214285714286
1259,129.32571428571427,307.02500000000003,243.30714285714288,195.0407142857143
1260,129.24785714285716,307.1028571428571,243.3857142857143,194.9664285714286
1261,129.23857142857142,307.11,243.3857142857143,194.9664285714286
1262,129.22642857142858,307.1242857142857,243.3857142857143,194.9664285714286
1263,129.1942857142857,307.15500000000003,243.44214285714287,194.91428571428574
1264,129.15642857142856,307.19642857142856,243.47214285714287,194.8757142857143
1265,129.11642857142857,307.23857142857145,243.51500000000001,194.83357142857145
1266,129.07999999999998,307.27,243.55142857142854,194.79142857142855
1267,129.04071428571427,307.305,243.595,194.75785714285715
1268,128.99142857142857,307.35857142857145,243.63642857142855,194.70857142857145
1269,128.94714285714286,307.4035714285714,243.68357142857144,194.66357142857143
1270,128.91071428571428,307.43,243.71857142857144,194.6357142857143
1271,128.86357142857142,307.47214285714284,243.76285714285714,194.58142857142857
1272,128.815,307.53000000000003,243.80785714285713,194.535
1273,128.76785714285714,307.57642857142855,243.8492857142857,194.4892857142857
1274,128.72785714285715,307.6042857142857,243.89000000000001,194.45071428571427
1275,128.68428571428572,307.6621428571429,243.93714285714285,194.4042857142857
1276,128.625,307.7214285714286,243.99285714285716,194.3457142857143
1277,128.59571428571428,307.7521428571428,244.02785714285713,194.31857142857143
1278,128.54071428571427,307.8078571428572,244.09214285714285,194.26142857142855
